,id,address,price,type,bed,sqft,walk,transit,bike,zipcode
818,76,"5001 Woodway Dr UNIT 606, Houston, TX 77056",475000,Condominium,2,1534,48,44,47,77056
819,84,"2240 Mimosa Dr 5E, Houston, TX 77019",3080000,Condominium,3,3204,70,48,56,77019
820,84,"2323 San Felipe St 1001, Houston, TX 77019",2300000,Condominium,3,3014,70,48,56,77019
821,76,"5656 San Felipe St 505, Houston, TX 77056",1695000,Condominium,3,2166,72,42,57,77056
822,48,"3100 Walnut Bend Ln APT 124, Houston, TX 77042",118000,Townhouse,1,1012,53,47,47,77042
823,69,"2016 Main St 2601, Houston, TX 77002",399900,Condominium,3,3885,91,84,64,77002
824,39,"5625 Antoine Dr 1203, Houston, TX 77092",79000,Townhouse,2,1025,58,40,49,77092
825,44,"7901 Cambridge St APT 92, Houston, TX 77054",125000,Townhouse,1,627,40,50,86,77054
826,35,"8100 Creekbend Dr APT 175, Houston, TX 77071",75000,Townhouse,2,937,37,41,41,77071
827,44,"2750 Holly Hall St APT 1408, Houston, TX 77054",135000,Townhouse,2,952,39,38,60,77054
828,0,"16800 Sugar Pine Dr APT F45, Houston, TX 77090",120000,Townhouse,2,1074,48,32,41,77090
829,82,"832 Wax Myrtle Ln, Houston, TX 77079",295000,Townhouse,4,2274,63,28,52,77079
830,28,"316 N Stiles St, Houston, TX 77011",390000,Duplex,3,1953,50,50,50,77011
831,82,"14859 Perthshire Rd, Houston, TX 77079",575000,Single family residence,4,2762,50,50,50,77079
832,86,"4006 Essex Ln, Houston, TX 77027",3595000,Single family residence,5,5300,50,50,50,77027
833,62,"903 Lehman St B, Houston, TX 77018",434900,Single family residence,3,1857,50,50,50,77018
834,32,"1135 Cimarron St, Houston, TX 77015",169900,Single family residence,3,2011,50,50,50,77015
835,77,"1418 Amber Knoll Ct, Houston, TX 77062",299900,Single family residence,3,1948,50,50,50,77062
836,80,"4702 Rolling View Ct, Kingwood, TX 77345",349900,Single family residence,4,3029,50,50,50,77345
837,60,"11202 Waxwing St, Houston, TX 77035",395000,Duplex,2,2396,50,50,50,77035
838,37,"150 Hohldale St, Houston, TX 77022",360000,Quadruplex,6,2822,50,50,50,77022
839,26,"3307 Broadway St 1, Houston, TX 77017",500000,Multi family,10,4192,50,50,50,77017
840,15,"1724 Chapman St, Houston, TX 77009",259000,Duplex,3,1410,50,50,50,77009
841,78,"1235 W Gray St, Houston, TX 77019",685000,Quadruplex,1,2738,50,50,50,77019
842,13,"2521 Sadler St, Houston, TX 77093",350000,Multi family,3,936,50,50,50,77093
843,63,"3551 Ozark St, Houston, TX 77021",750000,Duplex,--,3538,50,50,50,77021
844,28,"213 Super St, Houston, TX 77011",850000,Multi family,2,3000,50,50,50,77011
845,15,"1905 Chapman St, Houston, TX 77009",650000,Triplex,4,1410,50,50,50,77009
846,78,"4316 Jack St, Houston, TX 77006",850000,Duplex,2,2300,50,50,50,77006
847,34,"4270 Belle Park Dr, Houston, TX 77072",140000,Townhouse,3,1500,50,50,50,77072
848,72,"834 E 29th St, Houston, TX 77009",479000,Single family residence,3,2026,50,50,50,77009
849,72,"912 Northwood St, Houston, TX 77009",599000,Single family residence,3,2296,50,50,50,77009
850,41,"14535 County Cress Dr, Houston, TX 77047",240000,Single family residence,3,2244,50,50,50,77047
851,30,"933 Marcolin St, Houston, TX 77088",269900,Single family residence,3,1750,50,50,50,77088
852,85,"806 W Heights Hollow Ln, Houston, TX 77007",299000,Townhouse,2,1240,50,50,50,77007
853,7,"2906 Brackenridge St, Houston, TX 77026",175000,Single family residence,4,1600,50,50,50,77026
854,67,"2816 Leeland St, Houston, TX 77003",385000,Townhouse,3,1752,50,50,50,77003
855,82,"12106 Attlee Dr, Houston, TX 77077",460000,Single family residence,4,2712,50,50,50,77077
856,44,"6965 Ardmore St, Houston, TX 77054",319900,Townhouse,3,1915,50,50,50,77054
857,63,"3110 Arbor St, Houston, TX 77004",330000,Single family residence,2,1624,50,50,50,77004
858,43,"12410 Skyview Star Ct, Houston, TX 77047",299000,Single family residence,3,2271,50,50,50,77047
859,70,"1542 Ainsdale Dr, Houston, TX 77077",315000,Single family residence,3,1739,50,50,50,77077
860,84,"2218 Del Monte Dr, Houston, TX 77019",4199999,Single family residence,5,6722,50,50,50,77019
861,22,"7902 Parnell St B, Houston, TX 77051",314900,Single family residence,3,1966,50,50,50,77051
862,80,"1922 Hidden Creek Dr, Humble, TX 77339",412500,Single family residence,5,2867,50,50,50,77339
863,85,"2209 Arabelle St A, Houston, TX 77007",485000,Single family residence,3,2279,50,50,50,77007
864,31,"2327 Saint Emanuel St, Houston, TX 77004",545000,Single family residence,4,2800,50,50,50,77004
865,34,"7825 Pacific Pearl St, Houston, TX 77072",195000,Townhouse,3,1504,50,50,50,77072
866,33,"8410 Elrod St, Houston, TX 77017",232000,Duplex,6,1890,50,50,50,77017
867,62,"814 Fisher St, Houston, TX 77018",549500,Duplex,4,2064,50,50,50,77018
868,78,"3305 W Lamar St C, Houston, TX 77019",449000,Townhouse,3,2485,50,50,50,77019
869,72,"2124 Carter St, Houston, TX 77008",300000,Single family residence,1,563,50,50,50,77008
870,84,"3920 Inverness Dr, Houston, TX 77019",12999000,Single family residence,6,11248,50,50,50,77019
871,63,"6125 Gehring St, Houston, TX 77021",319900,Townhouse,2,2041,50,50,50,77021
872,34,"8606 Dairy View Ln, Houston, TX 77072",169900,Townhouse,3,1566,50,50,50,77072
873,34,"10946 Bexley Dr 946, Houston, TX 77099",186666,Duplex,3,1517,50,50,50,77099
874,63,"3028 Prospect St, Houston, TX 77004",325000,Single family residence,3,2292,50,50,50,77004
875,77,"1122 Baymeadow Dr, Houston, TX 77062",275000,Single family residence,4,2086,50,50,50,77062
876,43,"5151 Denoron Dr, Houston, TX 77048",189500,Single family residence,3,1102,50,50,50,77048
877,15,"522 Lindale St, Houston, TX 77022",165000,Single family residence,3,900,50,50,50,77022
878,72,"1609 W 15th St, Houston, TX 77008",524999,Single family residence,3,2240,50,50,50,77008
879,0,"16714 Southern Oaks Dr, Houston, TX 77068",2000000,Single family residence,4,8754,50,50,50,77068
880,77,"955 Reseda Dr, Houston, TX 77062",247800,Single family residence,3,1652,50,50,50,77062
881,22,"4646 Larkspur St, Houston, TX 77051",379000,Single family residence,4,2507,50,50,50,77051
882,0,"14919 James River Ln, Houston, TX 77084",259000,Single family residence,3,1975,50,50,50,77084
883,88,"2317 Wroxton Rd, Houston, TX 77005",770000,Single family residence,3,1857,50,50,50,77005
884,77,"14410 Providence Pine Trl, Houston, TX 77062",323000,Single family residence,4,2146,50,50,50,77062
885,76,"503 Timber Terrace Rd, Houston, TX 77024",1799000,Single family residence,4,4628,50,50,50,77024
886,72,"340 W 17th St, Houston, TX 77008",1295000,Single family residence,3,2622,50,50,50,77008
887,87,"1842 Palm St, Houston, TX 77004",414990,Single family residence,4,2607,50,50,50,77004
888,63,"2444 Charleston St UNIT C, Houston, TX 77021",509000,Single family residence,3,2436,50,50,50,77021
889,71,"919 Shirkmere Rd, Houston, TX 77008",1379900,Single family residence,4,3974,50,50,50,77008
890,34,"11342 Oakcenter Dr, Houston, TX 77072",200000,Single family residence,3,1523,50,50,50,77072
891,43,"11903 Edgar St, Houston, TX 77047",105900,Ranch,3,1466,50,50,50,77047
892,45,"14022 White Heather Dr, Houston, TX 77045",189900,Single family residence,3,1480,50,50,50,77045
893,80,"2811 Creek Manor Dr, Humble, TX 77339",315000,Single family residence,4,2212,50,50,50,77339
894,0,"13802 Hambleton Dr, Houston, TX 77069",462000,Single family residence,4,3074,50,50,50,77069
895,0,"14907 Arvonshire Ct, Houston, TX 77049",399000,Single family residence,5,3395,50,50,50,77049
896,68,"10107 Burgoyne Rd, Houston, TX 77042",649900,Single family residence,3,2121,50,50,50,77042
897,55,"5715 Lycomb Dr, Houston, TX 77053",196000,Single family residence,3,1070,50,50,50,77053
898,80,"2143 River Village Dr, Humble, TX 77339",249000,Single family residence,3,1512,50,50,50,77339
899,15,"106 Robmore St, Houston, TX 77076",295000,Single family residence,4,1650,50,50,50,77076
900,34,"12111 Creekhurst Dr, Houston, TX 77099",299000,Single family residence,3,2309,50,50,50,77099
901,17,"4212 Old Spanish Trl, Houston, TX 77021",324900,Single family residence,3,1921,50,50,50,77021
902,62,"901 Lehman St B, Houston, TX 77018",434900,Single family residence,3,1857,50,50,50,77018
903,85,"809 Knox St, Houston, TX 77007",775000,Single family residence,4,3205,50,50,50,77007
904,77,"14244 Oak Chase Dr, Houston, TX 77062",287000,Single family residence,3,1540,50,50,50,77062
905,61,"10706 Carlota Ct, Houston, TX 77096",448880,Ranch,3,1800,50,50,50,77096
906,72,"412 W 26th St, Houston, TX 77008",874900,Single family residence,5,3328,50,50,50,77008
907,78,"204 Stratford St, Houston, TX 77006",1400000,Single family residence,5,3409,50,50,50,77006
908,76,"5338 Hidalgo St, Houston, TX 77056",619999,Single family residence,3,3014,50,50,50,77056
909,88,"2507 Shakespeare St C, Houston, TX 77030",897000,Single family residence,3,2353,50,50,50,77030
910,37,"328 E 39th St, Houston, TX 77018",575000,Single family residence,3,2133,50,50,50,77018
911,72,"917 W 17th St UNIT C, Houston, TX 77008",435000,Single family residence,3,2258,50,50,50,77008
912,70,"3515 Shadowwalk Dr, Houston, TX 77082",400000,Single family residence,4,2767,50,50,50,77082
913,72,"903 Walton St, Houston, TX 77009",590000,Single family residence,3,2036,50,50,50,77009
914,53,"2296 Shadowdale Dr 307, Houston, TX 77043",234900,Townhouse,3,2138,50,50,50,77043
915,54,"6014 Fairdale Ln, Houston, TX 77057",350000,Townhouse,3,2159,50,50,50,77057
916,78,"3415 Stanford St, Houston, TX 77006",489000,Townhouse,3,2059,50,50,50,77006
917,82,"620 N Eldridge Pkwy 10, Houston, TX 77079",348000,Townhouse,2,2398,50,50,50,77079
918,31,"2307 Berry St, Houston, TX 77004",475000,Townhouse,3,2306,50,50,50,77004
919,85,"2514 Maxroy St, Houston, TX 77007",399000,Townhouse,3,2367,50,50,50,77007
920,66,"1421 Springrock Ln 6, Houston, TX 77055",159000,Townhouse,2,1024,50,50,50,77055
921,27,"5821 Sampley Way, Houston, TX 77092",185000,Townhouse,2,1568,50,50,50,77092
922,58,"11946 Ramla Place Trl, Houston, TX 77089",240000,Townhouse,3,1435,50,50,50,77089
923,35,"10600 S Gessner Dr 24, Houston, TX 77031",84999,Townhouse,2,1064,50,50,50,77031
924,76,"626 Augusta Dr 626, Houston, TX 77057",335000,Townhouse,2,1560,50,50,50,77057
925,76,"722 Augusta Dr, Houston, TX 77057",285000,Townhouse,3,1702,50,50,50,77057
926,82,"14146 Misty Meadow Ln, Houston, TX 77079",310000,Townhouse,3,1936,50,50,50,77079
927,69,"2911 Helena St, Houston, TX 77006",635000,Townhouse,3,2761,50,50,50,77006
928,34,"7797 Cook Rd, Houston, TX 77072",129900,Townhouse,2,1024,50,50,50,77072
929,78,"1122 Columbus St, Houston, TX 77019",439999,Townhouse,3,2197,50,50,50,77019
930,85,"1809 Hickory St, Houston, TX 77007",465000,Townhouse,3,2472,50,50,50,77007
931,76,"5857 Valley Forge Dr 110, Houston, TX 77057",389000,Townhouse,3,1872,50,50,50,77057
932,76,"5634 San Felipe St, Houston, TX 77056",1200000,Townhouse,3,4147,50,50,50,77056
933,80,"2808 Elm Grove Ct, Humble, TX 77339",205000,Townhouse,3,1408,50,50,50,77339
934,68,"666 Wilcrest Dr, Houston, TX 77042",179999,Townhouse,2,1740,50,50,50,77042
935,68,"1347 Chardonnay Dr, Houston, TX 77077",267000,Townhouse,3,2068,50,50,50,77077
936,38,"8327 Nairn St, Houston, TX 77074",122000,Townhouse,3,2250,50,50,50,77074
937,78,"3600 Montrose Blvd 103/202, Houston, TX 77006",329000,Condominium,2,1480,50,50,50,77006
938,68,"11623 Lakeside Park Dr 72, Houston, TX 77077",175000,Townhouse,2,1812,50,50,50,77077
939,50,"8515 Hearth Dr APT 6, Houston, TX 77054",110000,Townhouse,2,1092,50,50,50,77054
940,68,"12550 Whittington Dr 4/408, Houston, TX 77077",99500,Townhouse,2,975,50,50,50,77077
941,38,"7828 Rue Carre St 31, Houston, TX 77074",159000,Townhouse,3,1247,50,50,50,77074
942,68,"2110 Wilcrest Dr APT 145, Houston, TX 77042",105000,Townhouse,1,780,50,50,50,77042
943,50,"2816 S Bartell Dr APT 5, Houston, TX 77054",112999,Townhouse,2,825,50,50,50,77054
944,84,"2240 Mimosa Dr PENTHOUSE 7W, Houston, TX 77019",4495000,Condominium,3,4346,50,50,50,77019
945,14,"8787 Brae Acres Rd APT 824, Houston, TX 77074",115000,Townhouse,2,1090,50,50,50,77074
